id,gender,khmer_name
900,female,តូច សំ
901,male,សៀង សំណាង
902,male,ឱម រ៉ាយ
903,male,ឌួង សាវ៉េត
904,female,វង្ស វណ្ណារី
905,female,ជិន សោភា
906,female,សិន វណ្ណា
907,male,សាត ភារៈ
908,female,ហូ ចន្ទនារី
909,female,ឆោម គុន្ធារ
910,male,ប៉ែន ហេង
911,female,ទី ចាន់ធី
912,female,អិម សាវ៉េត
913,female,កាំង កែវមនី
914,female,សៅ ញាន
915,male,សរ និស្ស័យ
916,male,តាំង សម្បត្តិ
917,female,លីវ ម៉ាឡាន
918,female,ឆន សីម៉ា
919,female,មេង សាម៉ន
920,male,ដាញ់ ចំរើន
921,male,ជ័យ សោភ័ណ
922,male,ឈិត យ៉េន
923,male,ឆោម ណារ៉ុង
924,male,ជិន ទូច
925,male,សន ហេង
926,female,ទេព ចំរើន
927,female,ប៉ាង ធា
928,male,ខៀវ ជឿត
929,female,ខេម ចិន្តា
930,female,សោម មណី
931,female,នី ហ៊ឹម
932,female,ស៊ូ គឹម
933,male,វ៉ាង ឡេង
934,female,អុង វិជ្ជរ៉ា
935,male,ក្រម ហ៊ឹម
936,female,ហុង ខេមរៈ
937,male,ជី ពៅ
938,female,សៀង ណារ៉ុង
939,male,ខេម ទឹក
940,female,ជា សាន
941,female,ស បញ្ញា
942,male,ថន គឹម
943,male,ទឹក សំណាង
944,male,សឿង កុសល
945,female,ខ្លូត ស៊ី
946,male,អ៊ុច រតនា
947,female,សេន លីនដា
948,female,ខ្លូត សំណាង
949,male,ម៉ាក សារិទ្ធ
950,male,សម សារ៉េត
951,female,ឈិត ម៉ាលី
952,male,លន់ សាន
953,female,យស់ សែន
954,male,យស់ ណាង
955,male,សឿង សុខា
956,female,ទី សុគន្ធ
957,male,ឃីម វាសនា
958,female,ឈឹម យ៉េន
959,female,សង សុគន្ធរី
960,male,ឡុង វីឈៀត
961,male,ប៉ុក វិទូ
962,male,អិម ឆេង
963,female,សរ សុម៉ាលី
964,male,នី រូ
965,male,គួច សុខ
966,male,ថន សុផល
967,male,សាត ងួន
968,male,ដាញ់ ព្រះ
969,female,អ៊ុំ សុគន្ធា
970,male,ឱ សង
971,female,ឃាង ភួង
972,female,ដាញ់ ស្រីមុំ
973,female,ណាត់ ឆេង
974,male,គួច តារា
975,female,សួន សោភា
976,female,ខៀវ ខាន់
977,male,ហួយ កែវ
978,male,សម ហ៊ិន
979,female,ចាប នួន
980,male,ស្បោង សុភា
981,male,ហាក់ រ៉េត
982,female,ហាក់ សុបឺណ
983,male,សៀង រ៉ាយ
984,female,ដាញ់ ដានី
985,female,ស៊ន សុជាតា
986,male,កាំង សុភក្ត្រ
987,male,ចេន វណ្ណា
988,female,សៅ ពិសិដ្ឋ
989,female,សួន សុជាតា
990,male,ងួន ផាល្លេះ
991,female,អ៊ុំ រៅំឌើល
992,female,ចាប ម៉ម
993,male,ជា វណ្ណា
994,male,កែប កែវ
995,female,ពេជ្រ វណ្ណា
996,female,ម៉ៅ ពីលីកា
997,male,ឡាយ ច័ន្ទដារិទ្ធ
998,male,ឱ ពៅ
999,female,ហ៊ឹម ប៉ែន
1000,female,ចន្ទ កញ្ញា
1001,male,គ្រី និមល
1002,female,សៀង សុផាត
1003,male,ទេព ង៉ុយ
1004,male,ជិន ឫទ្ធិ
1005,male,ណាត់ ចិន្ដា
1006,female,ទុំ ណារី
1007,male,រស់ សុខ
1008,male,រស់ គឹម
1009,male,សោម រតនា
1010,female,សែន អម្ពរ
1011,female,សោម នួន
1012,male,អិម សែន
1013,female,ឱ យ៉ាន
1014,female,សូ ចន្ថា
1015,female,ស៊ុយ តុលា
1016,female,អាង ហាន់
1017,male,ហ៊ិន ក្រម
1018,male,សរ ជ័យ
1019,male,ឆោម ផាល្លេះ
1020,male,ចេង ពិសាល
1021,male,សាត សាវ៉េត
1022,female,ចេន ពិសិដ្ឋ
1023,female,អៀវ សារិន
1024,female,ធី សាវ៉ាន់
1025,female,ចុក ពិសី
1026,female,សឺន សុខ
1027,male,សេន ពិសិដ្ឋ
1028,male,ទាវ ដានី
1029,female,ឃីម ស្រីនួន
1030,male,ចេន ណាង
1031,female,សាត ទឹក
1032,female,ជិន សុខា
1033,male,សរ សុធី
1034,male,សូ ណែន
1035,female,យូ សុកមាញ
1036,male,សៅ ភួង
1037,female,សែន សាត
1038,male,លិម វុឌ្ឍី
1039,male,សែន ជា
1040,male,តាំង សារិទ្ធ
1041,male,សុង សារ៉េត
1042,male,ឃាង ពិជ័យ
1043,female,ឌិត សុគន្ធ
1044,female,ណាត់ បូណ៌មី
1045,male,សែន សាម៉ន
1046,male,សន វាសនា
1047,female,ថន សុវណ្ណា
1048,female,ងួន ចិន្តា
1049,female,ភួង សាន
1050,male,កែប សមសួន
1051,female,ខៀវ ចន្ទនារី
1052,female,លីវ ខេមរៈ
1053,female,កែវ ទឹក
1054,female,ឆន ស៊ីណាត
1055,female,ថន សាវ៉ាន់
1056,male,មាស សុភា
1057,male,សឺន សុខា
1058,male,ណាត់ ពិសាល
1059,female,ចេង ម៉ម
1060,male,ខៀវ ខាន់
1061,male,ម៉ៅ ចន្ថា
1062,female,ឆាយ រដ្ឋា
1063,female,ឃីម ចាន់ធី
1064,female,ខ្លូត ណារី
1065,female,ឌុល សមាត្រ
1066,female,ស៊ីន សមាត្រ
1067,female,ញឹក សារ៉េត
1068,female,ងួន ណារី
1069,male,សាយ សាម៉ន
1070,female,ឃាង រតនា
1071,female,រ៉ន ម៉ូនីកា
1072,female,ចាប ផា
1073,female,តូច វណ្ណារី
1074,female,ប៉ាង ពាង់
1075,female,ហ៊ឹម ចិន្តា
1076,female,ស៊ុន សាន
1077,female,ហុក សាន
1078,female,ខៀវ សំណាង
1079,male,ហុង សារ៉េត
1080,female,ស៊ុយ ខាន់
1081,male,រ៉ន ផាល្លេះ
1082,male,សេង ហេង
1083,female,ទឹក វឌ្ឍនា
1084,male,ជ័យ ចំណាន
1085,female,ជី សារិទ្ធ
1086,female,មាស សំណាង
1087,female,លីវ សោភា
1088,female,ឱ សុគន្ធរី
1089,female,ខ្លូត រ៉ន
1090,male,ស ចាន់ណា
1091,female,សៅ បូណ៌មី
1092,female,ឱ វឌ្ឍនា
1093,female,ទាវ ខេមរៈ
1094,male,ហុង រតនា
1095,female,សែន ម៉ាលី
1096,female,យស់ សុខ
1097,male,មាន សុភាព
1098,male,លន់ ក្រយ៉ា
1099,female,ចុក ហៀក
1100,female,ផាន សូរិយា
1101,female,គឹម ឈូករតន៍
1102,male,ហុង វុឌ្ឍី
1103,female,ដាញ់ សិរី
1104,female,ស ណាង
1105,male,អុង លុយ
1106,female,សេង ចន្ថា
1107,male,ចេន សុភា
1108,female,ដាញ់ រិន
1109,male,ឆន ចន្ថា
1110,male,ប៊ុន សារិទ្ធ
1111,male,ស៊ុន និស្ស័យ
1112,female,សោម ណារ៉ុង
1113,male,ឱម វុឌ្ឍី
1114,female,ហ៊ុន ធី
1115,male,សន ហ៊ឹម
1116,male,ឌួង ពិជ
1117,female,ខៀវ ឈូក
1118,female,ឆន សុគន្ធកញ្ញា
1119,male,ស៊ន សុមេធា
1120,male,អ៊ុយ ឡុង
1121,female,ឆាយ ឡេង
1122,male,ពេជ្រ ព្រះ
1123,male,រ៉េត មណី
1124,male,តាំង រតនា
1125,female,សេន ពៅ
1126,male,ផាន ណែន
1127,female,សិន សៀន
1128,male,ហ៊ឹម ចំរើន
1129,female,តូច ឈិត
1130,female,ហ៊ឹម ម៉ម
1131,male,ប៊ុន មាស
1132,female,សង ឧសភា
1133,male,មាន វីឈៀត
1134,male,ប៉ុក សមសួន
1135,male,វ៉េត វាសនា
1136,male,សឺន ផា
1137,female,ថន សារឿន
1138,male,ស្រី គឹម
1139,female,ង៉ុយ ចន្ថា
1140,female,សៀង ពិសិដ្ឋ
1141,male,សាត ក្រយ៉ា
1142,female,កែប ឆេង
1143,female,ចុក ផាល្លេះ
1144,female,សន ខេមរៈ
1145,female,លីវ ចន្ទ
1146,male,ស សម្ផស្ស
1147,female,សម មាស
1148,female,ប៉ាង ចន្ថា
1149,male,ចេន ច័ន្ទដារិទ្ធ
1150,male,ឃីម សំណាង
1151,male,ភួង សុវណ្ណ
1152,male,ជី ស៊ីន
1153,female,ងិន ពិសិដ្ឋ
1154,male,ឌួង សុខ
1155,female,ជាម ថាត់
1156,male,ទិត្យ យ៉េន
1157,male,លិម សាន
1158,male,រស់ ធារិទ្ធ
1159,male,អិម ជា
1160,female,សង សោភ័ណ
1161,male,ប៊ុន មណី
1162,male,សុង ណារ៉ុង
1163,female,ហ៊ុន សីម៉ា
1164,male,តាង សុគន្ធ
1165,female,ឱ ណារី
1166,male,ឡាយ ធី
1167,male,មា សម្បត្តិ
1168,male,ហាក់ ប៊ុន
1169,male,សៅ សាំភេះ
1170,male,លីវ គឹម
1171,male,ឃាង វិទូ
1172,female,រ៉ន ផល្លា
1173,female,សួន ស្រីនារ
1174,female,លិម ម៉ាឡាន
1175,female,ជា ទេព
1176,female,អុង ម៉ាឡាន
1177,female,ស៊ី ស្រីនិច
1178,male,ឱម តារា
1179,male,ទឹក រតនា
1180,female,ហូ ធារី
1181,female,កែប ជា
1182,male,សរ យ៉េន
1183,male,ជាម ហ៊ិន
1184,female,ឈិត យ៉េន
1185,male,ឈិត ហ៊ិន
1186,male,ឃីម មណី
1187,female,សែន សម្បត្តិ
1188,female,ម៉ៅ ច័ន្ទដារិទ្ធ
1189,male,ចេន ឡុង
1190,female,ហុក ម៉ៅ
1191,male,អ៊ុច សាកងៀ
1192,female,រ៉ន នី
1193,male,វង្ស សាត
1194,male,សូ ហុក
1195,female,ងិន ណារី
1196,male,ស៊ី ពៅ
1197,female,សៀង លីហ្សា
1198,male,សេង ឈៀង
1199,female,រស់ ច័ន្ទដារិទ្ធ
1200,female,រ៉ន សាវ៉េត
1201,female,វង្ស ពិសិដ្ឋ
1202,male,ស វីឈៀត
1203,female,ជា សារឿន
1204,female,គ្រី បទុម
1205,male,សម ស្បោង
1206,male,ខ្លូត ហាន់
1207,male,ចេន ប៊ុន
1208,male,ស្រី សុខ
1209,female,សុង ប៉ែន
1210,female,សឿង ម៉ាលីស
1211,female,ខៀវ វាសនា
1212,male,ជឹម សាកងៀ
1213,female,ងួន បទុម
1214,male,ឱ ចន្ថា
1215,female,ហូ គុន្ធា
1216,male,ទុំ ហ៊ឹម
1217,female,ឌុល លំអង
1218,male,កែប សារឿន
1219,female,ប៉ែន ពិសិដ្ឋ
1220,female,ស សារិន
1221,female,យស់ ដែវី
1222,female,អ៊ុំ ធាន
1223,female,អិម រៅំឌើល
1224,female,ចេន កែវ
1225,male,មាន សុភក្ត្រ
1226,female,ទូច សុផល
1227,female,ឆន គឹម
1228,male,សូ សុភា
1229,male,ឌិន និមល
1230,female,សាត ណាន
1231,female,ទូច ម៉ាលី
1232,male,សិន ណារិទ្ធ
1233,female,ជឹម សម្បត្តិ
1234,male,រ៉េត ឆេង
1235,male,អ៊ូ សារុន
1236,male,កូយ ទឹក
1237,male,ម៉ៅ សុខ
1238,male,ឆោម សុខ
1239,male,ហុង រ៉េត
1240,female,អ៊ុយ សាវ៉ាន់
1241,female,ចេង ស៊ី
1242,female,ទី ម៉ៅ
1243,male,ង៉ុយ កុសល
1244,female,ឆន សំណាង
1245,female,ញឹក ពាង់
